gaze_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
1358.4913375,0,1.0,0.25057384738521593,0.30799111587670314,1358.491444-0 1358.491231-1,-88.77242637059948,28.69832474299717,207.13889821176787,20.198581419299156,15.116157178787525,-20.293427812047884,-0.4311936287895,0.02506897573195764,0.9019110826168472,-40.40026756869905,14.923199742977628,-19.979126238049016,-0.20795925003678697,0.08788034376894457,0.9741817055884334
1358.4953114999998,0,1.0,0.2508096893531993,0.308343982269184,1358.491444-0 1358.499179-1,-87.95134935032445,28.38872508168469,205.46508748697764,20.198581419299156,15.116157178787525,-20.293427812047884,-0.4311936287895,0.02506897573195764,0.9019110826168472,-40.50797420277556,14.99611844917196,-19.825153479643305,-0.20570817004326444,0.08590645224031421,0.9748354888087188
1358.4992965,0,1.0,0.25185766324138226,0.31015158758733186,1358.499414-0 1358.499179-1,-88.4002286896345,28.286188524804544,207.60600639719658,20.198581419299156,15.116157178787525,-20.293427812047884,-0.42934294031885756,0.023233896235877127,0.90284263615763,-40.50797420277556,14.99611844917196,-19.825153479643305,-0.20570817004326444,0.08590645224031421,0.9748354888087188
1358.503322,0,1.0,0.2516768434083332,0.3107587666973206,1358.499414-0 1358.50723-1,-89.07077650666545,28.354147906225926,209.0144745963417,20.198581419299156,15.116157178787525,-20.293427812047884,-0.42934294031885756,0.023233896235877127,0.90284263615763,-40.50797420277556,14.99611844917196,-19.825153479643305,-0.2072365630386805,0.0857742190333419,0.9745233656968597
1358.5073315,1,1.0,0.2512300417015064,0.309547290128835,1358.507433-0 1358.50723-1,-88.87108253415958,28.487729409708002,208.06582163229345,20.198581419299156,15.116157178787525,-20.293427812047884,-0.4301494064780062,0.024761709839720064,0.9024180549127065,-40.50797420277556,14.99611844917196,-19.825153479643305,-0.2072365630386805,0.0857742190333419,0.9745233656968597
1358.5113095,1,1.0,0.2511941136046276,0.30977940560993156,1358.507433-0 1358.5151859999999-1,-89.00211583589451,28.477722424297028,208.34268448966003,20.198581419299156,15.116157178787525,-20.293427812047884,-0.4301494064780062,0.024761709839720064,0.9024180549127065,-40.50797420277556,14.99611844917196,-19.825153479643305,-0.20753416166801208,0.08555537445713082,0.9744792710172216
1358.5152444999999,1,1.0,0.24960184057131904,0.3084589581393612,1358.515303-0 1358.5151859999999-1,-88.3222888401385,28.344461854162432,205.14173623968804,20.198581419299156,15.116157178787525,-20.293427812047884,-0.43290584733674586,0.025141097342131838,0.9010884820960081,-40.50797420277556,14.99611844917196,-19.825153479643305,-0.20753416166801208,0.08555537445713082,0.9744792710172216
1358.5193669999999,1,1.0,0.24970059341624848,0.3077912969030493,1358.515303-0 1358.5234309999998-1,-87.96920769501098,28.377598598451918,204.40089090875108,20.198581419299156,15.116157178787525,-20.293427812047884,-0.43290584733674586,0.025141097342131838,0.9010884820960081,-40.50797420277556,14.99611844917196,-19.825153479643305,-0.2067140397315526,0.08620465892810367,0.9745963587849851
1358.5235155,1,1.0,0.2505704881519037,0.3076439877231827,1358.5236-0 1358.5234309999998-1,-88.32785108879995,28.6249644087342,206.08902814401569,20.198581419299156,15.116157178787525,-20.293427812047884,-0.43143414605353525,0.02640158278325118,0.9017580241093485,-40.50797420277556,14.99611844917196,-19.825153479643305,-0.2067140397315526,0.08620465892810367,0.9745963587849851
1358.527434,1,1.0,0.2505470042551548,0.30814543500376723,1358.5236-0 1358.531268-1,-88.40348474842563,28.5444288614654,206.25549446442668,20.198581419299156,15.116157178787525,-20.293427812047884,-0.43143414605353525,0.02640158278325118,0.9017580241093485,-40.50797420277556,14.99611844917196,-19.825153479643305,-0.2068868310355393,0.08545581937872312,0.9746256420176843
1358.5313295,1,1.0,0.24956694182014894,0.3069050214842798,1358.531391-0 1358.531268-1,-87.98852296775314,28.54755440441133,204.2914709053981,20.198581419299156,15.116157178787525,-20.293427812047884,-0.4331450987678187,0.027356211032799477,0.9009089638422664,-40.50797420277556,14.99611844917196,-19.825153479643305,-0.2068868310355393,0.08545581937872312,0.9746256420176843
1358.5354109999998,1,1.0,0.2500116980702439,0.3044913806841917,1358.531391-0 1358.539431-1,-86.41820078478506,28.56932704182394,201.0105745641084,20.198581419299156,15.116157178787525,-20.293427812047884,-0.4331450987678187,0.027356211032799477,0.9009089638422664,-40.50797420277556,14.99611844917196,-19.825153479643305,-0.20316461779424863,0.08735270436213144,0.9752403001912601
1358.53955,1,1.0,0.2503622466502108,0.30487429469865135,1358.539669-0 1358.539431-1,-86.55826245185291,28.580311921041016,201.68565028954163,20.198581419299156,15.116157178787525,-20.293427812047884,-0.4325365697994012,0.027118091628478683,0.9012084802600325,-40.50797420277556,14.99611844917196,-19.825153479643305,-0.20316461779424863,0.08735270436213144,0.9752403001912601
1358.54343,2,1.0,0.25062630168999567,0.3029526489667349,1358.539669-0 1358.5471909999999-1,-85.65999891950753,28.694297197411522,199.79531987505064,20.198581419299156,15.116157178787525,-20.293427812047884,-0.4325365697994012,0.027118091628478683,0.9012084802600325,-40.50797420277556,14.99611844917196,-19.825153479643305,-0.20099312251603776,0.0893268555018687,0.9755113928537182
1358.547369,2,1.0,0.2504052840034331,0.3024575528238047,1358.547547-0 1358.5471909999999-1,-85.57233290276747,28.73666843611028,199.3658081165802,20.198581419299156,15.116157178787525,-20.293427812047884,-0.4329298446441169,0.02769564357344957,0.9010020537953694,-40.50797420277556,14.99611844917196,-19.825153479643305,-0.20099312251603776,0.0893268555018687,0.9755113928537182
1358.5513695,2,1.0,0.25042778347649464,0.3022721642325551,1358.547547-0 1358.5551919999998-1,-85.49733810364535,28.75068681618071,199.20768417652124,20.198581419299156,15.116157178787525,-20.293427812047884,-0.4329298446441169,0.02769564357344957,0.9010020537953694,-40.50797420277556,14.99611844917196,-19.825153479643305,-0.20080960463519737,0.08953242304738046,0.9755303418702672
1358.5552534999997,2,1.0,0.2502799570706307,0.30175308027861103,1358.5553149999998-0 1358.5551919999998-1,-85.43771681416827,28.815462183842644,198.9136198420855,20.198581419299156,15.116157178787525,-20.293427812047884,-0.43320004552984426,0.028398717468037404,0.900850283564984,-40.50797420277556,14.99611844917196,-19.825153479643305,-0.20080960463519737,0.08953242304738046,0.9755303418702672
1358.5592524999997,2,1.0,0.25051331253343834,0.30052905122508344,1358.5553149999998-0 1358.5631899999998-1,-84.65151862272319,28.816669927963073,197.27174724535067,20.198581419299156,15.116157178787525,-20.293427812047884,-0.43320004552984426,0.028398717468037404,0.900850283564984,-40.50797420277556,14.99611844917196,-19.825153479643305,-0.19886183358989437,0.0904538465047807,0.9758442871656084
1358.5633109999999,2,1.0,0.24866084383750398,0.2989930181775615,1358.563432-0 1358.5631899999998-1,-83.9682440186026,28.663937427412467,193.90856870390144,20.198581419299156,15.116157178787525,-20.293427812047884,-0.43638549014734973,0.028829095352329026,0.8992978301152651,-40.50797420277556,14.99611844917196,-19.825153479643305,-0.19886183358989437,0.0904538465047807,0.9758442871656084
1358.5673315,2,1.0,0.2487024560183866,0.2986876737368632,1358.563432-0 1358.571231-1,-83.83390934568854,28.681549117935127,193.62876423812284,20.198581419299156,15.116157178787525,-20.293427812047884,-0.43638549014734973,0.028829095352329026,0.8992978301152651,-40.50797420277556,14.99611844917196,-19.825153479643305,-0.19851869606529352,0.0907672208700902,0.9758850541575355
1358.5712595,2,1.0,0.2491486748722061,0.29813486705291203,1358.5712879999999-0 1358.571231-1,-83.98971003761491,28.893651979235827,194.38857645728876,20.198581419299156,15.116157178787525,-20.293427812047884,-0.4356555639977367,0.030279726325225867,0.899604006066827,-40.50797420277556,14.99611844917196,-19.825153479643305,-0.19851869606529352,0.0907672208700902,0.9758850541575355
